id	mouse_id	unique_cage	vendor	cage	mouse	day	collection_date	experiment	dilution1	dilution2	weight	run	plate	plate_location	duplicate_run	duplicate_plate	duplicate_plate_location	cfu1	cfu2	cfu	cfu_d1	cfu_d2	cfu_d3	cfu_d4	cfu_d5	cfu_d6	cfu_d7	clearance_status_d7	cfu_d8	cfu_d9	baseline_weight	weight_change
J22D9E1	1_Jackson_2_2	1_Jackson_2	Jackson	2	2	9	6-Dec-18	1	-1	-2	17.6	run_1	plate_4	C1	NA	NA	NA	0	NA	0	13999999.999999998	NA	36300000	400000	80000	29000	4000	colonized	0	0	17.1	0.5
C11D9E1	1_Charles River_1_1	1_Charles River_1	Charles River	1	1	9	6-Dec-18	1	-1	NA	19.3	run_1	plate_4	C9	NA	NA	NA	0	NA	0	5999999.999999999	420000	960000	2000	3000	1100	1000	colonized	0	0	20.3	-1
C12D9E1	1_Charles River_1_2	1_Charles River_1	Charles River	1	2	9	6-Dec-18	1	-1	NA	16.2	run_1	plate_4	B7	NA	NA	NA	0	NA	0	11000000	NA	27600000	136000	24900	3300	200	colonized	0	0	16.7	-0.5
C21D9E1	1_Charles River_2_1	1_Charles River_2	Charles River	2	1	9	6-Dec-18	1	-1	NA	19.2	run_1	plate_4	C3	NA	NA	NA	0	NA	0	42000000	170000	NA	NA	0	NA	0	not_detectable	0	0	19	0.1999999999999993
C22D9E1	1_Charles River_2_2	1_Charles River_2	Charles River	2	2	9	6-Dec-18	1	-1	NA	17	run_1	plate_4	B10	NA	NA	NA	0	NA	0	NA	320000	NA	NA	0	0	0	not_detectable	0	0	17.7	-0.6999999999999993
T11D9E1	1_Taconic_1_1	1_Taconic_1	Taconic	1	1	9	6-Dec-18	1	-1	NA	19.4	run_1	plate_4	C12	NA	NA	NA	0	NA	0	16000000	NA	6699999.999999999	1710000	11600000	NA	NA	no_data	0	0	18.9	0.5
T12D9E1	1_Taconic_1_2	1_Taconic_1	Taconic	1	2	9	6-Dec-18	1	-2	-3	19.6	run_1	plate_4	C10	NA	NA	NA	72000	120000	96000	NA	NA	83999999.99999999	47400000	NA	20000	1950000	colonized	700000	96000	19	0.6000000000000014
T21D9E1	1_Taconic_2_1	1_Taconic_2	Taconic	2	1	9	6-Dec-18	1	-1	NA	18.3	run_1	plate_4	B11	NA	NA	NA	0	NA	0	123000000	NA	NA	NA	NA	51200000	NA	no_data	0	0	17	1.3000000000000007
T22D9E1	1_Taconic_2_2	1_Taconic_2	Taconic	2	2	9	6-Dec-18	1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	no_data	NA	NA	20	NA
E11D9E1	1_Envigo_1_1	1_Envigo_1	Envigo	1	1	9	6-Dec-18	1	-1	NA	17.2	run_1	plate_4	B6	NA	NA	NA	0	NA	0	62000000	15000000	18100000	1680000	300000	16000	0	not_detectable	0	0	17.3	-0.10000000000000142
E12D9E1	1_Envigo_1_2	1_Envigo_1	Envigo	1	2	9	6-Dec-18	1	-1	NA	16.9	run_1	plate_4	C5	NA	NA	NA	0	NA	0	22000000	55800000	7099999.999999999	1860000	16000	NA	2100	colonized	0	0	17.5	-0.6000000000000014
E21D9E1	1_Envigo_2_1	1_Envigo_2	Envigo	2	1	9	6-Dec-18	1	-1	NA	17	run_1	plate_4	C8	NA	NA	NA	0	NA	0	11999999.999999998	53800000	11500000	520000	19000	NA	1400	colonized	0	0	17.1	-0.10000000000000142
E22D9E1	1_Envigo_2_2	1_Envigo_2	Envigo	2	2	9	6-Dec-18	1	-1	NA	18.1	run_1	plate_4	C11	NA	NA	NA	0	NA	0	147000000	52400000	35900000	1370000	15000	NA	1000	colonized	0	0	17.5	0.6000000000000014
